PC_name,Caption,Description,IdentifyingNumber,InstallDate,InstallLocation,Language,Name,ProductID,URLInfoAbout,URLUpdateInfo,Vendor,Version,Date_local,Date_universal_microsecond
"My PC","Intel(R) Management Engine Components","Intel(R) Management Engine Components","{C9597022-A6BB-42C5-A1CB-2226DA2A9614}","20190901","None","1033","Intel(R) Management Engine Components","None","None","None","Intel Corporation","1.0.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI USI 64-bit","NI USI 64-bit","{C760E322-7CBA-48C4-9FE5-FEC7DEB4807F}","20200415","None","0","NI USI 64-bit","None","http://www.ni.com","None","National Instruments","18.55.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI SSL LabVIEW RTE 2018 Support","NI SSL LabVIEW RTE 2018 Support","{F2450132-3E15-4469-B223-AF068A1F002F}","20200415","None","9","NI SSL LabVIEW RTE 2018 Support","none","http://www.ni.com/support/","None","National Instruments","18.01.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","AMD Settings","AMD Settings","{8F19EE32-D427-4687-A557-8F50D421D3FD}","20200211","None","1033","AMD Settings","None","http://www.amd.com","None","Advanced Micro Devices, Inc.","1.0.2","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_communitymsires","vs_communitymsires","{13DD8642-B294-447C-B2A7-6348E5954716}","20190602","None","1040","vs_communitymsires","None","None","None","Microsoft Corporation","16.0.28329","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","IntelliTraceProfilerProxy","IntelliTraceProfilerProxy","{1C92D642-AD8C-4319-8E7B-5D6AA55F430B}","20190603","None","1033","IntelliTraceProfilerProxy","None","None","None","Microsoft Corporation","15.0.18198.01","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization EL","Catalyst Control Center Next Localization EL","{36294A42-B636-E3E5-4F64-7A8F81DE2D2F}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization EL","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_clickoncebootstrappermsires","vs_clickoncebootstrappermsires","{271F1F42-B547-4498-825F-590DBB1774F7}","20190603","None","1033","vs_clickoncebootstrappermsires","None","None","None","Microsoft Corporation","16.0.28329","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.9.1 Tcl/Tk Support (64-bit)","Python 3.9.1 Tcl/Tk Support (64-bit)","{414B5372-24FD-4302-8090-B9CE5564A6DD}","20201208","None","1033","Python 3.9.1 Tcl/Tk Support (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Logos 19.0 (64-bit)","NI Logos 19.0 (64-bit)","{7C768772-3A4B-445D-A29E-14A2FDA1545D}","20200415","None","9","NI Logos 19.0 (64-bit)","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Azure Storage Emulator - v5.10","Microsoft Azure Storage Emulator - v5.10","{41AC2282-F083-4495-8306-2D6ABC7D5CA2}","20191013","None","1033","Microsoft Azure Storage Emulator - v5.10","None","None","None","Microsoft Corporation","5.10.19227.2113","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Development Libraries (32-bit)","Python 3.8.6 Development Libraries (32-bit)","{DBB71382-9F82-4A85-8419-DBB8D42DAFFE}","20201004","None","1033","Python 3.8.6 Development Libraries (32-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Visual C++ Library CRT Appx Resource Package","Visual C++ Library CRT Appx Resource Package","{53023482-492B-4460-BED0-29C03ADACB56}","20201113","None","1040","Visual C++ Library CRT Appx Resource Package","None","None","None","Microsoft Corporation","14.28.29333","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK ARM Desktop Tools","Windows SDK ARM Desktop Tools","{20C00582-BD18-B599-CF98-61011567D747}","20191013","None","1033","Windows SDK ARM Desktop Tools","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_tipsmsi","vs_tipsmsi","{E208E682-50EE-4F2F-9860-C91B906B8A03}","20190602","None","1033","vs_tipsmsi","None","None","None","Microsoft Corporation","16.0.28329","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Cocos Creator","Cocos Creator","{3CDFB392-C39E-40A6-80BC-77A06F9BC4A0}","20200107","C:\CocosCreator\","1033","Cocos Creator","None","www.cocos.com/creator","None","Chukong Technologies","1.5.2.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal CRT Headers Libraries and Sources","Universal CRT Headers Libraries and Sources","{CB19DBA2-C210-5646-9522-695A1317CD34}","20190603","None","1033","Universal CRT Headers Libraries and Sources","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Bonjour","Bonjour","{6E3610B2-430D-4EB0-81E3-2B57E8B9DE8D}","20171110","C:\Program Files (x86)\Bonjour\","1040","Bonjour","None","http://www.apple.com/it","http://www.apple.com/it/","Apple Inc.","3.0.0.10","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.50727","Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.50727","{2F73A7B2-E50E-39A6-9ABC-EF89E4C62E36}","20180310","None","1033","Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.50727","None","None","None","Microsoft Corporation","11.0.50727","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Targeting Pack - 5.0.0 (x64)","Microsoft .NET Targeting Pack - 5.0.0 (x64)","{34761DB2-89B9-4981-8122-5B1FAE3B7069}","20201113","None","1033","Microsoft .NET Targeting Pack - 5.0.0 (x64)","None","None","None","Microsoft Corporation","40.0.29419","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Mobile Extension SDK Contracts","Windows Mobile Extension SDK Contracts","{154EEEB2-18D9-4FD5-EDE1-6D0B318FAC53}","20191013","None","1033","Windows Mobile Extension SDK Contracts","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI-RPC 19.0.0f0 for 64 Bit Windows","NI-RPC 19.0.0f0 for 64 Bit Windows","{4E3378C2-DC06-4778-86F9-CDFFD56B9C20}","20200415","None","9","NI-RPC 19.0.0f0 for 64 Bit Windows","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense PPI - Other Languages","WinRT Intellisense PPI - Other Languages","{9C61E6D2-C43E-6746-B519-6185558C4A24}","20191013","None","1033","WinRT Intellisense PPI - Other Languages","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps Metadata","Windows SDK for Windows Store Apps Metadata","{5FAF2ED2-CA24-0313-8CAF-C28DEE421200}","20191013","None","1033","Windows SDK for Windows Store Apps Metadata","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI TDM Streaming 19.0","NI TDM Streaming 19.0","{C0A9F5E2-DCD5-44C1-8B03-C560F4C06D6C}","20200415","None","0","NI TDM Streaming 19.0","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization TR","Catalyst Control Center Next Localization TR","{DBD847E2-28DC-E84C-2E01-C3ADC898AA5D}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization TR","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI License Manager 64 bit","NI License Manager 64 bit","{B78D3FE2-F8CB-4437-A916-4060C258C7BA}","20200415","None","9","NI License Manager 64 bit","none","http://www.ni.com/support/","None","National Instruments","4.40.49154","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","VS JIT Debugger","VS JIT Debugger","{C7E8A4F2-EF09-42A8-B892-69D5ED99D965}","20200623","None","1033","VS JIT Debugger","None","None","None","Microsoft Corporation","16.0.102.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinAppDeploy","WinAppDeploy","{716AE8F2-1BE3-7657-DF6B-F23DEEC75AF9}","20190603","None","1033","WinAppDeploy","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI MAX Remote Configuration 64-bit Installer 19.0","NI MAX Remote Configuration 64-bit Installer 19.0","{45605903-B4A7-486E-A2BE-19D47CDEDE52}","20200415","None","1033","NI MAX Remote Configuration 64-bit Installer 19.0","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI VC2010RTE x86","NI VC2010RTE x86","{7263BB03-5107-45A2-AD0B-6E15043A8D6B}","20200415","None","0","NI VC2010RTE x86","None","None","None","National Instruments","10.11.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Measurement Studio ComponentWorks 3D Graph","NI Measurement Studio ComponentWorks 3D Graph","{A9B6FC03-1277-40DF-A475-32389FD27883}","20200415","None","0","NI Measurement Studio ComponentWorks 3D Graph","None","None","None","National Instruments","8.75.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense Desktop - en-us","WinRT Intellisense Desktop - en-us","{E67F1F03-FB4A-3D61-8999-E6A4C4B26F34}","20191013","None","1033","WinRT Intellisense Desktop - en-us","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW Runtime Interop 2018","NI LabVIEW Runtime Interop 2018","{61FE1D13-14B7-47FB-8644-F6DC0D1EE02C}","20200415","None","9","NI LabVIEW Runtime Interop 2018","none","http://www.ni.com/support/","None","National Instruments","18.60.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI mDNS Responder 19.0.0","NI mDNS Responder 19.0.0","{5E39EF13-6B0A-4C7A-B7FB-608DB58D1D73}","20200415","None","0","NI mDNS Responder 19.0.0","none","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.9.1 Standard Library (64-bit)","Python 3.9.1 Standard Library (64-bit)","{5DD5C023-790B-4F1B-9B1B-8D1BC48F3057}","20201208","None","1033","Python 3.9.1 Standard Library (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET AppHost Pack - 5.0.1 (x64_x86)","Microsoft .NET AppHost Pack - 5.0.1 (x64_x86)","{8C3A8923-5A93-4B1B-9CE5-C82C1BE7294D}","20201209","None","1033","Microsoft .NET AppHost Pack - 5.0.1 (x64_x86)","None","None","None","Microsoft Corporation","40.4.29525","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal CRT Tools x64","Universal CRT Tools x64","{54FE4D23-11A2-F1C4-76E9-79C8FB40A4A1}","20191013","None","1033","Universal CRT Tools x64","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Open XML SDK 2.5 for Microsoft Office","Open XML SDK 2.5 for Microsoft Office","{3EA16E23-14D2-466A-8268-D7CD40DC46B6}","20190603","None","0","Open XML SDK 2.5 for Microsoft Office","None","www.microsoft.com","None","Microsoft Corporation","2.5.5631","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal CRT Extension SDK","Universal CRT Extension SDK","{7D225043-6CC5-7B56-11DD-AFF90E4C1C0C}","20190603","None","1033","Universal CRT Extension SDK","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","BlueJ","BlueJ","{93E05243-FD0A-4792-870A-C830372771AD}","20200917","None","1033","BlueJ","None","None","None","BlueJ Team","4.2.2","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization RU","Catalyst Control Center Next Localization RU","{4AE4D943-29F6-5E01-AD45-56D5451CB093}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization RU","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK DirectX x86 Remote","Windows SDK DirectX x86 Remote","{52CE7A43-B499-5F4B-A525-AA8794D3580F}","20191013","None","1033","Windows SDK DirectX x86 Remote","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Package Manager","NI Package Manager","{3CEFF663-A933-47E5-97D7-1AE85127E96D}","20200415","None","1033","NI Package Manager","None","None","None","National Instruments","20.00.49153","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI Instrument Driver Runtime 2019","NI LabWindows/CVI Instrument Driver Runtime 2019","{FC0D6B63-635F-49BD-9FBA-EB53E7C16F3D}","20200415","None","0","NI LabWindows/CVI Instrument Driver Runtime 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Core 5.0.1 Shared Framework (x86)","Microsoft ASP.NET Core 5.0.1 Shared Framework (x86)","{C30E7D63-6765-3027-8E8B-C0CEBECA99E3}","20201209","None","1033","Microsoft ASP.NET Core 5.0.1 Shared Framework (x86)","None","None","None","Microsoft Corporation","5.0.1.20601","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps Contracts","Windows SDK for Windows Store Apps Contracts","{36AA7E63-76E9-E591-C985-272415268810}","20190603","None","1033","Windows SDK for Windows Store Apps Contracts","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI Shared Runtime OpenMP 2019","NI LabWindows/CVI Shared Runtime OpenMP 2019","{15FD5373-6881-4398-A097-0D18C302E3E2}","20200415","None","0","NI LabWindows/CVI Shared Runtime OpenMP 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Intel(R) Rapid Storage Technology","Intel(R) Rapid Storage Technology","{CCEC6093-53EC-4341-A8BD-BBB2EF68BA83}","20180908","C:\Program Files\Intel\Intel(R) Rapid Storage Technology\","1033","Intel(R) Rapid Storage Technology","None","None","None","Intel Corporation","16.0.9.1101","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.50727","Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.50727","{FDB30193-FDA0-3DAA-ACCA-A75EEFE53607}","20180310","None","1033","Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.50727","None","None","None","Microsoft Corporation","11.0.50727","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Java(TM) SE Development Kit 15.0.1 (64-bit)","Java(TM) SE Development Kit 15.0.1 (64-bit)","{E6A95593-92FB-518A-B2D5-5E9EE8CBEA82}","20201114","C:\Program Files\Java\jdk-15.0.1\","1033","Java(TM) SE Development Kit 15.0.1 (64-bit)","none","http://java.com","http://www.oracle.com/technetwork/java/javase/downloads","Oracle Corporation","15.0.1.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Backup and Sync from Google","Backup and Sync from Google","{3A8CD593-8CF9-45B4-9932-FC41CBC14E15}","20201116","None","1033","Backup and Sync from Google","None","http://www.google.com","http://www.google.com","Google, Inc.","3.53.3404.7585","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense IoT - en-us","WinRT Intellisense IoT - en-us","{7E898893-9C42-A572-7F57-FDE55CE812F7}","20190603","None","1033","WinRT Intellisense IoT - en-us","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Curl 19.0.0 (64-bit)","NI Curl 19.0.0 (64-bit)","{0B70FBA3-C887-4B13-976E-DBA47D7F7E08}","20200415","None","9","NI Curl 19.0.0 (64-bit)","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows IoT Extension SDK Contracts","Windows IoT Extension SDK Contracts","{AC8F20B3-36BB-DE22-CA37-43BC967B3F47}","20190603","None","1033","Windows IoT Extension SDK Contracts","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Workflow Diagnostic Pack for x64","Microsoft Workflow Diagnostic Pack for x64","{517F40B3-0DF1-3CEA-8E38-E3E515DACE4F}","20190603","None","1033","Microsoft Workflow Diagnostic Pack for x64","None","None","None","Microsoft","16.0.28329","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW Runtime Interop 2017","NI LabVIEW Runtime Interop 2017","{E5EAB9B3-AD4C-4962-88F0-8433F9DEBE72}","20200415","None","9","NI LabVIEW Runtime Interop 2017","none","http://www.ni.com/support/","None","National Instruments","17.60.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Core Runtime - 2.1.11 (x64)","Microsoft .NET Core Runtime - 2.1.11 (x64)","{0FDB5CC3-71C0-461E-90C9-16DABCAB13B9}","20190603","None","1033","Microsoft .NET Core Runtime - 2.1.11 (x64)","None","None","None","Microsoft Corporation","16.108.27618","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Framework 4.7.2 Targeting Pack (ENU)","Microsoft .NET Framework 4.7.2 Targeting Pack (ENU)","{B517DBD3-B542-4FC8-9957-FFB2C3E65D1D}","20191110","None","1033","Microsoft .NET Framework 4.7.2 Targeting Pack (ENU)","None","None","None","Microsoft Corporation","4.7.03062","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_FileTracker_Singleton","vs_FileTracker_Singleton","{3C4B2ED3-2296-4203-A420-AC042BE8484D}","20201113","None","1033","vs_FileTracker_Singleton","None","None","None","Microsoft Corporation","16.8.30509","2020-12-12 20:52:57.426928","1607802777.426928"
